fid,username,reply_count,address,amount,total,points
1059634,zinnecrypt,18,0x501a999ef09d236637ba8a8ea4140f9fc96eb97f,13361839,,1
874542,clanker,18,0xb9ed44627bea88846193171cb55b93c262429682,13361839,,1
307834,trebor69,18,0x1f32fe950f9fbdca3cb9e3604a50b3dd8cf0b236,13361839,,1
269385,kazirt,18,0x0c05af9d2343663a9c3327d09ce5e33d675fffcb,13361839,,1
247946,brokelee,18,0x12dba43bba55c5240582842cfa40961af1d8322b,13361839,,1
191042,atown,18,0x837a9451f0f5b5cb32adbce3f1cc28fd214989fd,13361839,,1
15207,joseacabrerav,18,0x0ac7d72e0a6e21fb840bbd07f2b8d0763b65c2c3,13361839,,1
10956,1dolinski,18,0xec5f1340ada47e370377185b3631798b8616189d,13361839,,1
9019,avneesh,18,0x5e377599789eb5e15fac627b0e9fa6b193a8f4e9,13361839,,1
6162,typeof.eth,18,0x30526dc5cd1ea3a687a1284d07a789d94a4b13d5,13361839,,1
431,j4ck.eth,18,0x467943c32ee62d74f08032b494dbbece48bf5457,13361839,,1
456627,artbysalman,17,0x0a83c9ca2dfea9bd2fcbdcd094cbffc70ee33520,13361839,,1
295589,zeldalink.eth,17,0x292be0067230154ece8dc1938d0cdbb6799516ac,13361839,,1
227242,helladj,17,0x5c2fa4f8fc101d56b34a5c0619bdc457fca50d66,13361839,,1
210744,bxb,17,0x47569ed3cef942f73d6aadb093cece82f2b2439b,13361839,,1
210201,cartesse.eth,17,0x3ab7f7f2f47d9dc3b9eb0cbdb0898e4dc6db9968,13361839,,1
204221,jarrettr,17,0x34bfafee3e5a60110d2b81cf6d4c92ab25ec532e,13361839,,1
19796,0xantidote.eth,17,0x517abcc839ac202d93debe9b6555fbf19d3cdc59,13361839,,1
13610,leohenkels,17,0xb9c70eb2ad91dfc3c4d392769b01d7ca90768212,13361839,,1
4271,1337leo.eth,17,0x5f26469b9d355b61d7cb40ad095e5d08a8563b94,13361839,,1
1119246,pascaline,16,0x49870c72a8f0ac414ad0706951f4fecc84cf20c9,13361839,,1
1099555,amethystaura,16,0x28ace3448db31e8d0962d6a22fe33357fc6641c9,13361839,,1
977233,jc4p,16,0x0db12c0a67bc5b8942ea3126a465d7a0b23126c7,13361839,,1
535208,k3llogs,16,0x388a2b328e470bcda1274518eb9e8856b9254311,13361839,,1
410926,tylerperrystein,16,0x4033ead17914978bf3404ced3960ab61c66ead24,13361839,,1
403507,tipnbot.eth,16,0x203c327b0591ce08f2aa7af20a72301f3679fd80,13361839,,1
368412,mferones,16,0x2262d4288f35b75831f0b132a7b1fcf719430274,13361839,,1
345377,basevip,16,0x2015db0380c2b754bfbe722ad76ca58dd6bc8a52,13361839,,1
288204,dwn2erth.eth,16,0x64882833d7f00468cc911d3f1ffad7e4e03f6112,13361839,,1
253385,phragg,16,0x0b43fd4656cbdf2b3d79062361b210cbfb828386,13361839,,1
242661,puffdood.eth,16,0x0beed06977beccbd0035e4d79704583302c85f71,13361839,,1
240987,gabrielhaines,16,0x19ab6c7ee9fc900830cac8637887419b7d363a06,13361839,,1
212581,bfresh,16,0x3118144e1c33fb457fb0f7a247ab41cef65ba019,13361839,,1
211890,logie,16,0x60c805af329279d14bc9506ee69d76239e563b4d,13361839,,1
196957,baseddesigner.eth,16,0x09bb61e61417d52dcbd2b0bf38fba53a340d3cae,13361839,,1
18910,viybz,16,0x2b83f553cef19f9547e4ab8cc37be72421a91a4b,13361839,,1
14369,madyak,16,0x28d110567992936806ec666a441ff3cf2720ad04,13361839,,1
13893,javabu.eth,16,0x641844cad17bd8e707475a884dbf9405e0f27336,13361839,,1
13801,jaibo,16,0x58e6d11a458db5bb49903f63d841bed8c5e90fa9,13361839,,1
13182,sekoweed.eth,16,0x40c15967c2367f1910cbb80e261d0d5ec31e3430,13361839,,1
4790,elesel.eth,16,0xbe67de0c3f7650b958aabdfff3bbd8d55d5c2ccd,13361839,,1
3609,alixkun,16,0x18190f18098fa97f36e398a26be613cb2c1c2eb0,13361839,,1
2600,depatchedmode,16,0x3eadae3696bbb656c0ca423f8f37e980c695c964,13361839,,1
1045847,jeff-xyz,15,0x0aa1ca1e4af7e08c06acd1592360d3aed676fba1,13361839,,1
1041205,babyshindaa,15,0x14f8056359b7581da5fd6538d5040248ea9ae7dc,13361839,,1
396659,ed1t,15,0x9d050c5e39d3e8126767b246237db35d979f5514,13361839,,1
395470,degenfarmer69.eth,15,0x6047f8052d8fcf8e38be56692360e47c646915ba,13361839,,1
361798,marketer.eth,15,0x62f6fc5fa3c7fd9fa55cdb9a3c214bf2a45fbde2,13361839,,1
293466,bullrunna.eth,15,0x6ff749906919c2caba8d4d1e409035c16fe1b864,13361839,,1
293374,gildedageretard.eth,15,0x373d0b1ea96745c2706f73731a2a0d0c6892b5b5,13361839,,1
20045,tian7.eth,15,0x43ac653e84c15e2216194a23f5eca39de1131900,13361839,,1
20005,anaroth,15,0x2a9d91b6c9de04826318d8b94f240e15f907eec0,13361839,,1
11747,lluis,15,0x284642ac7e47b97810f40299b5932811a330ca27,13361839,,1
10822,derek.eth,15,0x08379e7d313a0781612c9624741b38a263f499f6,13361839,,1
10695,jdl,15,0x04cc449d711bf9612f423f01d567c69c5c7a843b,13361839,,1
5818,adrienne,15,0x4034cf13452dfb37749515ecec26256243cb5cfe,13361839,,1
5406,bradq,15,0x05e3c531abbea56f4c833756df3e1be6e3240ab4,13361839,,1
1188653,playmakerjnr,14,0x365c874a8b4ed3ea31c1b33d8ab276f71dcd334f,13361839,,1
1093617,y8t,14,0xaf04ce88ad4b1a505f0542c3f272e7515ef4e1a0,13361839,,1
1078302,alary-creates,14,0x5da5b333e10a5271b673d01defad9e272446e45f,13361839,,1
1024901,veiva,14,0x7bfffd9cca6c838dfedb710c201c5cb796be930a,13361839,,1
938091,ozmium.eth,14,0x0689bc2659a3e92c082cbb8be600845aa1682715,13361839,,1
666038,latenightonbase,14,0x6efc71671871721870559d403eedada072245e54,13361839,,1
420958,degenlady1,14,0x32b91f691bbbd1dfa8ab65378e3f345da4c0e963,13361839,,1
416778,lucky69,14,0x039b2cfeb37b10776a0371d4de32a91fcc7ed55d,13361839,,1
318473,leopastel,14,0xc18a9bad7862f067901cf5a131fd8e02392ade92,13361839,,1
296687,jonathancolton,14,0x33dde85719d3faccbdba38f9fce34e0f95fbd2b5,13361839,,1
284679,degenveteran.eth,14,0x9c51532ef51ab720514b5acaf97fe6c600fbfb54,13361839,,1
273532,hbeat,14,0x230b37728061e6c991673512e16a5409fd97f280,13361839,,1
267915,tr1ce,14,0x5e585c16304114ae266e81ba19c09d7fe5c011d6,13361839,,1
250176,cryptotarantino,14,0x801154e6654d2da70a96d2696bbc7cc280fc5e47,13361839,,1
238814,sardius,14,0x4dfb9a61b683a8e4f07b7834fd3610f215aa902f,13361839,,1
221477,nubianzim,14,0x0854c079dd0e87a6b3a9074354b8440899091174,13361839,,1
215589,listen2mm.eth,14,0x09a80a434a3ea1e247dabc7ec979b7392f34b510,13361839,,1
212300,joshxet,14,0x18bc6eef37e37bdeae635ecbd5ce45f3f0176b1b,13361839,,1
16851,zazza,14,0x5c2703acfe96eeb6f9c12bf364ce7b9288b92207,13361839,,1
13505,jvaleska.eth,14,0x25434f84575c01d21544cd12be354c0f3ccb397b,13361839,,1
12915,0xjudd.eth,14,0x59efeb609d3b88231dbb27b729a7f2a4243d1551,13361839,,1
11599,mjc716,14,0x5ce8f76c9896e9a9b216f068a09cf211a7983966,13361839,,1
8594,ngmi,14,0x258d4c329b6dab96e9f01b89ab203d5d5108ce2b,13361839,,1
4910,gidwell,14,0x22995e04a393f1948e6a908251040e5e8d4fefc7,13361839,,1
3449,cherdougie,14,0x82fe8c393d063cb23631dbc8216d4adf941adc9e,13361839,,1
1207,geoppls,14,0x14aa7cafb8871cafa3e02688b66150a8ec338579,13361839,,1
1117905,donniecast,13,0xeb13dd2ba5770140b2bfd82819fb0a9a9b9ead52,13361839,,1
1105500,rasheedisa7,13,0x723062d02df7f8e5c9bb86b3be9d1f9febf50f83,13361839,,1
1102924,junyboy.eth,13,0x21422b215c1a9e5038c56d67a57f7bf2569b49cf,13361839,,1
1102450,heisboydrey,13,0x5bc826cabfe856acd5a980980bdba4010a3f4110,13361839,,1
1094600,famez,13,0x32f7ac15e6c21b56763375b36bacbacad1bc41dc,13361839,,1
1021402,kingofweb3,13,0x00f1afa81d7215e16d04dd74a5a7178ec94d699b,13361839,,1
901053,bracky,13,0xab788688eaa77d76eb1aac40fe18ecb5b4ef5c88,13361839,,1
816799,3hundred,13,0x7e93404f8b8bebdff1b6ef402ebaba87ca65f9d3,13361839,,1
503980,samgslastlife,13,0xc8e4882c6a6acab54da6db69e59fcfaf01a6d3ab,13361839,,1
410479,steveb,13,0x8ab3862142b06e79cdcb7b74f0434d2545574bcf,13361839,,1
409644,alemac,13,0x47f1c6cb7045c98ba3d64f0e57ff35d1dce8dfeb,13361839,,1
294188,denisiii,13,0x683f1f19d2b5518c1bbe58be027e6702102f9a42,13361839,,1
292880,berg,13,0x333983eb213d132cf4f71751dd38802d0362e3fa,13361839,,1
280168,bonesy,13,0x67fe1c38d0131dd45a56a4328a7966ae31fb3edd,13361839,,1
223277,deefs,13,0x44dbd6a3546cf52b5ca1bac936de18c1c9b36af6,13361839,,1
19032,toffix,13,0x36bdbf54d8b3ba4d027f81bd37e4a543f41e825c,13361839,,1
18586,links,13,0x74fa01a5d0ef8039f1e14f4d4c8f90e8602e07b4,13361839,,1
16085,samuellhuber.eth,13,0x09cedb7bb69f9f6df646dba107d2baacda93d6c9,13361839,,1
13870,0xsatori,13,0x05e189e1bbaf77f1654f0983872fd938ae592edd,13361839,,1
7620,cybershakti,13,0x3d47fbbeab53294ebc84f4e40abc58fde44d2977,13361839,,1
5698,0xcaso,13,0x5853bcac824fc455c1e448706419633efc452bc8,13361839,,1
5328,chicbangs.eth,13,0x43e9c82abbdda1da9cbfe6a294db9ec330592f99,13361839,,1
4923,antimofm.eth,13,0x252de63173a1258537f86d9f128361065a2c3f12,13361839,,1
4513,seattlecrypto.eth,13,0x0f23189b256939996dec01766f6b2e581afb5bb3,13361839,,1
2341,tanishq,13,0x03f2b92a1f8a5ba32b7087d300a8b2dff67eb99c,13361839,,1
1020,jake,13,0x5baa44bb6b7bd79c89628696f1186bcaeb3453aa,13361839,,1
1049534,damithegirlll,12,0x0fc4305a080e9cf54d0e10a0da9cee5ce6ca6f80,13361839,,1
1024904,liamvoss,12,0x4c2b68de990bfc241f3108da45d4ccbdd32c4f2e,13361839,,1
519730,cortnee,12,0x0863f08db5c1957043fe9d08b2522bb9ba95167c,13361839,,1
417851,tracyit,12,0x03bdb3ca9da41680112e5f6d6d6f4e1685d81078,13361839,,1
412298,gtscottyyy,12,0x3566d823b7196fd56a834530b7f0a11d8de7bdf9,13361839,,1
408979,nmeow.eth,12,0x1b7fae2e9a1b69ebf430ae66d3b12224cdd23bbb,13361839,,1
396217,zeedan,12,0x158951142bd01fe820755a12158cdca75a854f9a,13361839,,1
355205,northern-bank,12,0x076a36256a4d5cd5d1f9d016d4fa3fce6df569e4,13361839,,1
347050,trupty,12,0x09b2f0988b6d24336b348c84c2764d2b4f85142f,13361839,,1
343622,karbonbased,12,0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,13361839,,1
313980,ygriega,12,0x4a9a0ef216da4e2bca4d19a109d633790d703e28,13361839,,1
311845,reisub.eth,12,0x11415669286d998fd85a2a6146c41f6be41a794d,13361839,,1
269880,leveragedbet,12,0xbbed8c9425feba8022b38a0df0dfed7101891cf1,13361839,,1
264001,houshawany,12,0x44d0f3f872226a88892a667a744aa5fedacbdfd6,13361839,,1
246221,bombaymalayali,12,0x11a22b262e505d355f975e1e48a365b5d4811ae0,13361839,,1
235170,biterror.eth,12,0x2cad893d6b5fdd2cec33b7b0c204bac0d199d14a,13361839,,1
19468,paradieselefant,12,0x74fa853558b7f4bfc095e5d5b6c537f3ebf4fca4,13361839,,1
18085,mleejr,12,0x176e225f401dfa8366dd92d19e2b8b03cc323197,13361839,,1
15821,wessel,12,0x488baf2c2480464ec1c44aad37cfbffeb262b9ef,13361839,,1
14035,ericbrown.eth,12,0x0b5d2dba21a229bde3169c5bd51022bf35bfa559,13361839,,1
11124,ds8,12,0x000cbf0bec88214aab15bc1fa40d3c30b3ca97a9,13361839,,1
10799,leaolmos.eth,12,0x28ddf8a54e9578f52475dc1c94bcfdeafbac7487,13361839,,1
10259,alexgrover,12,0xd6507fc98605eab8775f851c25a5e09dc12ab7a7,13361839,,1
5643,errorgardener,12,0x3956c60e5d150789157948dd817ac8f02ab5f464,13361839,,1
2282,gokhan.eth,12,0x15813fbeac0ac58fa087c459639f8dc64a9b93c3,13361839,,1
3,dwr,12,0x187c7b0393ebe86378128f2653d0930e33218899,13361839,,1
847239,strwberri,11,0x903de92e76d2f3ab6c20159a433be3d298112e3d,13361839,,1
791687,twochanz.eth,11,0x0d955488ae18762ce028b8c81dee01321791b527,13361839,,1
527313,nounspacetom,11,0x06ae622bf2029db79bdebd38f723f1f33f95f6c5,13361839,,1
481970,katkartel.eth,11,0x109094d990adbdfc97c5c9ea5f5bce54f4eb1bdb,13361839,,1
421001,birtcorn,11,0x964dadfc160aaa79f9d12c51758c5ef7df802869,13361839,,1
415305,redviking369,11,0x0acaee93e6dd2564f3c66325013d4309a2f44418,13361839,,1
389808,disky.eth,11,0x9a97068d25987ec6ba36afb3f36a9c784529526a,13361839,,1
365010,imcool.base.eth,11,0x3d041510f58665a17d722ee2bc73ae409bb8715b,13361839,,1
337489,0xt0ny,11,0x008bb84329f1e03f5b09e70227a4f1c3d936a3e0,13361839,,1
324915,jenson,11,0x1cb368dd9ce4dec6034bf0e15b504fcf5941f9bc,13361839,,1
323063,jordigandul,11,0x5319338e8edc26b90d3eb9beac5582f429300365,13361839,,1
314423,ziyue-2024,11,0xf2ee889ad7786c6617bcbb0b68ebdcb20f27d8e2,13361839,,1
310953,nuelprime,11,0x232e97be992b63062727384752797bd745d17c75,13361839,,1
297066,supertaster.eth,11,0x172a77d409c0aa422ee88514181765372c1eb8f1,13361839,,1
296737,duderad.eth,11,0x237b60f29fad79dd1fdfdeecae16bd3237f87213,13361839,,1
285357,hal,11,0x2057b8c47fe736452900c1e868c9393bdb6b55c0,13361839,,1
227886,grit,11,0x73ccca7296dfedb88bfd68ceda833d8d79abb35f,13361839,,1
214570,cav4lier,11,0x17daf278f0d4e406b435ea74387f52d0b18c5c25,13361839,,1
19717,gamergg,11,0x1e8dcf47de5abd5977e5e1f80a8ebae832df04bb,13361839,,1
15400,tuanjones,11,0x396054f3012b76d2c940b233751fb18d25a80200,13361839,,1
13642,3070.eth,11,0x0a70ac835d68ac5bb450b15af22499197c913646,13361839,,1
12938,ashmoney.eth,11,0x04333a1788a47068b9102d2d35695c312a0b312f,13361839,,1
8447,eriks,11,0x134cd8cbb8e6877c4d3216f6a2d2af29a097240e,13361839,,1
7960,sheldon,11,0x027795de35ac8157dc3fc468927db2dfff2413de,13361839,,1
7657,gregfromstl,11,0x34ef30c856cbaedd604034b7202d9d7de23277dc,13361839,,1
4482,deployer,11,0x25071ffba5a21fc56ddb52011dff4b033ade1059,13361839,,1
616,dylsteck.eth,11,0x02a342549a59e6e2bddf21949eb6f2fc8fca3616,13361839,,1
548,briang,11,0xb22272406ab24a194ca42bb6ad82428938b6bace,13361839,,1
306,ravi,11,0x5561974f0d35d8c355241a5568894df7b691bb28,13361839,,1
1339341,desmondfx,10,0x45ad3958036cb8bdf1ffb310c71a2f943188d0a7,13361839,,1
1043089,julius-eth-dev,10,0xa31741713228b36e80f3599b8e482401a9fba9df,13361839,,1
1024920,greygood,10,0x48e2f7e3287b1081482953e42747a758190de452,13361839,,1
507578,iohenn,10,0x099d77db9368241f2172209b8a0ed94c30a23a2d,13361839,,1
466111,svvvg3.eth,10,0x2f528b5ad9f5dd221894251fd716b8b37e423c81,13361839,,1
415684,wasscaster,10,0x47d2a6fea0ced43dedc8c09a456c793000fbcbae,13361839,,1
401491,zosphotos,10,0x275cf794f4aa879e84853497b3f5b8d498003e00,13361839,,1
323433,romansys.eth,10,0x2efdc365d01daa141208e1defa670bc7fca52f00,13361839,,1
273221,mwmw,10,0x185403ef07c2dd6e3ac2e6af7f524b02043150d7,13361839,,1
242278,godsidol,10,0x502aebfc1f16d0f509aa56feba2bd20a006b0481,13361839,,1
17355,degencummunist.eth,10,0xa05d122e807b28e9029df8ae61539579ea517a04,13361839,,1
16148,eulerlagrange.eth,10,0x68b44ea0b78aff90e328406768bedcd387000d31,13361839,,1
14176,sayo,10,0x503a5161d1c5d9d82bf35a4c80da0c3ad72d9244,13361839,,1
13983,siike.eth,10,0x0782415b10f6b81765823066ba5074d42c6b4b55,13361839,,1
6131,neynar,10,0xa6a8736f18f383f1cc2d938576933e5ea7df01a1,13361839,,1
5034,tervo,10,0x2b2894d4d1e0233fdda02246371b9e37bb18e10d,13361839,,1
4716,allyourbase,10,0x302a226721914743e370f230b62e7b97bab535e5,13361839,,1
4564,kevinoconnell,10,0x69689f02c4154b049fb42761ef8fa00808f1b7ea,13361839,,1
3253,flashprofits.eth,10,0x2699c32a793d58691419a054da69414df186b181,13361839,,1
1970,grin,10,0x3dedb545e9b89f63fa71ab75497735d802c9d26f,13361839,,1
1628,debbie,10,0xa9f7c123cb756af83d79ad02a216dc7606b8e58a,13361839,,1
1114,msilb7,10,0x0e3330656db68bc213f87bd9cc62e84e1b890e40,13361839,,1
849,montana,10,0x254d5b0d93165f506f7c2e66806f2da6ced2cd37,13361839,,1
1134743,0xbrendan.eth,9,0x4f36f896418f81c0094ad1da1af0fca001b94154,13361839,,1
1127372,capybara99,9,0x6733932a8b91dcd9934d6fd88fec7bc3f7dc915b,13361839,,1
1112118,bootiedigger,9,0x82f4b08952d0aaf7f2a28710cf296a751d829a17,13361839,,1
1060562,wenbullphase,9,0xf8b6f6a1294f56338f7837f90ffb86b0409daf98,13361839,,1
993011,thepostcrypt,9,0x0e1b19668f2176497d1a5f79b6652b2460965773,13361839,,1
891914,joebaeda,9,0x2ee7f8ee50d22917d46d953fcdea9f17bc3e4a76,13361839,,1
879829,jenniffer,9,0x1e6f7690a1fae24edcad8fed8ab8d2971f0c0ab4,13361839,,1
759540,homohugh,9,0x21745c0f4e31a462deadc689183684c5a16c10ef,13361839,,1
542254,0xzenx0.eth,9,0x35080118fcc37e65c206331ee74a4d1250628cfc,13361839,,1
410818,domnc,9,0x60576db4ac5176d7dd76e7f33a65f936c74e21c7,13361839,,1
410577,zwillow,9,0x2405404d434c42056802ebcabdfa1d6991c7d17f,13361839,,1
373454,csanady,9,0xa8a23e8da88f67dcaf128911ffd9c84bf4227294,13361839,,1
360601,loudman.eth,9,0x766281cc5608fb89deab30e1524b9ab9ccba67ce,13361839,,1
323251,miguelgarest.eth,9,0x77a7e7bbaf48d39aee3b1032df4dca596efebb5e,13361839,,1
308220,odysseyheart,9,0x0966a7d94f6b194685dd86ee42e4887b9453ea63,13361839,,1
297256,gora,9,0x04071bf2191a4d3be49df411b34ebffdd4f179ec,13361839,,1
286924,jamesdesign.eth,9,0x181e3345c332178cbef5caea0eca196c9d78bb57,13361839,,1
282520,geaux.eth,9,0x18a432d008a0e5e1d611eae194ee3bdc7fd3f3fa,13361839,,1
277952,dummie.eth,9,0x0d6434e16a906ec5cfadd6b73d25d6c033b3587d,13361839,,1
271878,hyp,9,0x31ffbd9578679d19a0d58b1921c12c882cc32ddc,13361839,,1
266153,deathnotes.eth,9,0x5f41eb473d813f6e609d669eecff5a5f8b951939,13361839,,1
248093,blakefinucane,9,0xa94132ee6a34c47f3face7a998df67cc55e6ae47,13361839,,1
222389,0xpotus,9,0x372e0d4156b4d0659ea46b91d4fac17dae031e7f,13361839,,1
210745,mac-drip,9,0x9725e2545b6c2ed2a755a7105ac5b425fc587c8e,13361839,,1
20919,rainbow,9,0x7a3d05c70581bd345fe117c06e45f9669205384f,13361839,,1
18908,mpryor.eth,9,0x39a628140f19af01997148391687ecdaff118dec,13361839,,1
12990,juli,9,0x380336041fed6d3de0c0a1f5079668760cd64779,13361839,,1
7910,rch,9,0x8d4524b00b4a85e7ce7f408b59502ba2319308d5,13361839,,1
5521,wong,9,0x2a10fad6eda8d2364e399f5633b431c367f46946,13361839,,1
5037,earth2travis,9,0x1564a9fc0e51ec4bb92d1b3ee2298c1aff4440e8,13361839,,1
4905,mxjxn,9,0x6da0a1784de1abdde1734ba37eca3d560bf044c0,13361839,,1
4888,realitycrafter.eth,9,0x4587968a397d36b1e22babff06fffba62d6d8b85,13361839,,1
3854,darrylyeo,9,0x4b67f56d6551be091ad3b2fd9b84cd8d67694872,13361839,,1
3295,wgmeets,9,0x161c7b5396e0b705a303b8a2537e140768009a2b,13361839,,1
1626,mcbain,9,0x2271fe6d76ab94352ef826d97445048bd8c4d45f,13361839,,1
1191100,micheal2051234,8,0x835fddb7ad045d0ee318b625bbb650da5725f624,13361839,,1
1133006,emziebean,8,0x1f1aecdad0f103b56bba3697ab416799de93e527,13361839,,1
1117489,x0spartacus,8,0x4fa6698c8704af1e4ab023b27aae5d5d7b6156b9,13361839,,1
899355,trej,8,0x1c198f34aceca457548a8c92876e48db9328fd06,13361839,,1
885391,kinexa,8,0x215b305d7cbb7d7ecbe02aa427e46e83c0483425,13361839,,1
883678,usic,8,0x09f743de0c4d1aa90453d9c262701272013358ef,13361839,,1
784003,randomerror.eth,8,0x0ee8ef9498039ad73a270d801e312461c2c5d056,13361839,,1
734607,crystalseasons,8,0xb9e683493774f3450b0277b8c429b4c98b438398,13361839,,1
550091,b0rder1ess,8,0x08b6998a2e283849a6b836b16102dae528cac9d4,13361839,,1
448502,nimaleophotos.eth,8,0x000179fe59dbdc25c4d399c16c5c6b2d9a32093e,13361839,,1
436495,floof,8,0x9f589a8c5fbae8832e2dae0c9198b1ab0bb3734f,13361839,,1
389456,borst.eth,8,0x34dfc08eb3b7ed60d00e5b2cb611ac27c152b45c,13361839,,1
342703,nftkid,8,0x109efc5b2118251adcc547bbc8c65806d9fd0071,13361839,,1
330301,ryuk74,8,0x7ae850474a82f07889ff0cf36797dae31899e657,13361839,,1
329556,nickwolf,8,0xdcfc1df3e82a669354fae73a2a10f3c0c7c0e156,13361839,,1
302400,ap0ll0.eth,8,0x1b22aa22680a6bc4850b3a0ffcc63639eb2a9cba,13361839,,1
278838,nullspace,8,0x3ee6183656e927cbcea180c82af53dcd4ebb16a7,13361839,,1
247419,lux-v,8,0xe54c447e47dc308ff12c478e725c150e1586ffb0,13361839,,1
237778,ulexam,8,0x218b97a12b2ffc5e516447f0b374465d2a15e5ea,13361839,,1
230238,mvr,8,0x1be1271398c355d23c3695a00a6334a1f89b6eec,13361839,,1
228126,web3lia,8,0x31a41573368dc725a54041f5d4cc00f24efbc8f0,13361839,,1
223079,cryptoforchange,8,0x6e5ec6da943c26fe82ee067f128f4454f6ee3d57,13361839,,1
208481,accsemble,8,0x29fcbf887b0535e60eaf19e2c1d54135164747b7,13361839,,1
19640,zaal,8,0x2e49a7e806be10b863bc132e7a9e70cf7d0d4216,13361839,,1
18506,hnnhstphnz,8,0x4960b5248ea4416d6f1574344825afd6f5228487,13361839,,1
14937,sgt-sl8termelon,8,0x0dae1a2f4653b41a3d13399ffc33fa799f6f111c,13361839,,1
13796,ashwinikumar.eth,8,0x1bec0e6266e97f0c7c42aa720959e46598dd8ce1,13361839,,1
12931,claude,8,0x70ecc755c565d404c033d128fa4deb48e203d3e0,13361839,,1
12789,mithil,8,0x36c1f558ec7c2f21d2e26448e6c848a0f44d9995,13361839,,1
12144,wbnns,8,0x60ec4fd8069513f738f3a0f41b9e00c294e74bf3,13361839,,1
11984,chamaquito.eth,8,0xa18f30e59722b5d9fbf6bb1de6707da201d88de8,13361839,,1
10081,katekornish,8,0xa27706d0ebb5bd47d8c910412cb65a906f4df0bf,13361839,,1
9135,kugusha.eth,8,0x34a80a650a2cc89802dac3ceba1d29a7dc90d70a,13361839,,1
7097,m-j-r,8,0x3400da8a66ce6434212d0024ad056a64307b2b1b,13361839,,1
6791,sonofmosiah.eth,8,0x137cba4372236cb229b3bdf6d16a5dd9ce7cb2b1,13361839,,1
5964,francos.eth,8,0x3830c29a83e7b3084f39d8c4229641dba34c732e,13361839,,1
4275,m0nt0y4,8,0x4ebee6ba2771c19adf9af348985bcf06d3270d42,13361839,,1
4027,awkquarian,8,0x035a17ace86832d33e73a83393a4c94effbbe06d,13361839,,1
3558,nintynick.eth,8,0x003071a21787a07896a7259336fa6b014a9c689f,13361839,,1
3103,infinitehomie,8,0x19bbc70c4401008b0581357591486f31067640c6,13361839,,1
274,n,8,0x96ee65669e329df1ec57ded207a674e751a78c66,13361839,,1
129,phil,8,0x0ad54eee6a7a91527e9f5870d61de6a1e2a45756,13361839,,1
30,li,8,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,13361839,,1
1129138,10xchris.eth,7,0x1bd580745a17c192c9e98fb8be6a74ed056ff083,13361839,,1
1075593,accidentalboymom,7,0x408badae4181acd5aa5d275e8bf010b1b33a15b2,13361839,,1
1044839,0xysad,7,0x6d7a754331f246bf7ba71227f5db1d2b4584325a,13361839,,1
1035587,flanneldonut,7,0x67b51f0189781f4b5f7f9263e277a486aed6da90,13361839,,1
795542,caitcavell,7,0x652994c73a0a15a4a8198c1f3aeea67c3126f38e,13361839,,1
529895,ogebaeby,7,0x2c1acd35b592546b1260828f9bf61f06c1d50d25,13361839,,1
492601,bobbywip,7,0x251d975ef3d95ae3ab57a6e663e26db6928fdf8a,13361839,,1
477126,catfacts.eth,7,0x3f999c5e4a32846ac3be39dd1b69f10307f704d3,13361839,,1
422412,cryptocellaris,7,0x8270e5cccb7e4cd47a49ce29ade9d39a5960d408,13361839,,1
413094,izuku.eth,7,0xcc773095ec478f65e35e949c6c0cfafcac6c617b,13361839,,1
409857,yerbearserker,7,0x5451162a7d77effd4c466f1316f252b634f982c0,13361839,,1
390406,manymoe,7,0x02d3b9a34cdffd7f9b24e3694ba8ab38cc76dde5,13361839,,1
361386,tez001,7,0x36fa78fd00a6a9065199a3bac0f5220aeb36e7df,13361839,,1
354255,cartist,7,0x77b53551cb6f991f300b9f9c721c0ed64aadc9b9,13361839,,1
352172,zkpawky,7,0x5543681609097d1dbb8c63a86be5a2a0c0255930,13361839,,1
339277,smallpp.eth,7,0x4bf891e8fddd955ac90c437e8f0c6fa814067566,13361839,,1
335922,egor0x,7,0x240ea3e32c60c7769b467d7c7ba20753e07406b5,13361839,,1
326765,maryams.eth,7,0x61acdef60d78e991244a7c446c0df5a4791c4414,13361839,,1
282822,xnada,7,0x2e1c82c63c5ed6daf1fab858295edbe69d0a1dac,13361839,,1
270758,higher,7,0x486292647751e8390ba531a3db9899918a99abb6,13361839,,1
270170,carculture.eth,7,0x048a22dab92f2c1e7deb3847ca151b888aab0f1c,13361839,,1
263574,tonyminh,7,0x57266c637b716808ab1484528bea42969d60b56c,13361839,,1
263315,pudgypenguin,7,0x37afb872c4d667de2ffc0a6a02db09daffade9f6,13361839,,1
247542,celestialcrypto,7,0x07855e4b0e75ad39aef2d899f0e27bbe5aff4724,13361839,,1
213559,mustang,7,0x4b8e385ee27545cd5e90ccb8c67a232143559708,13361839,,1
213310,schmidtiest.eth,7,0x48609558334d99c5c6c924c00c825dbd7707a443,13361839,,1
191554,ivc,7,0x0ee25bd99736d898130edb98d343312f6688a50a,13361839,,1
18428,crux.eth,7,0x1da73c35c521946bce66968be540406eda89f995,13361839,,1
15983,jacek,7,0x011c9a600fa4dcc460f9864e9c8b5498c2835e5a,13361839,,1
14314,jahanfar,7,0x725b3e0215e108639ed5b8444f2dfe466db56b96,13361839,,1
